사용본거지 시군구,읍면동 (행정동),연료,계,관용_승용,관용_승합,관용_화물,관용_특수,자가용_승용,자가용승합,자가용화물,자가용특수,영업용_승용,영업용승합,영업용화물,영업용특수
서울특별시 서초구,서초구 잠원동 ,엘피지,329,0,0,0,0,0,207,21,20,0,79,0,2
서울특별시 서초구,서초구 잠원동 ,전기,63,0,0,0,0,0,58,0,1,0,1,0,3
서울특별시 서초구,서초구 잠원동 ,CNG,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 서초구,서초구 잠원동 ,하이브리드,658,0,0,0,0,0,658,0,0,0,0,0,0
서울특별시 서초구,서초구 잠원동 ,수소,6,0,0,0,0,0,5,0,0,0,1,0,0
서울특별시 서초구,서초구 잠원동 ,기타연료,21,0,0,0,0,3,0,6,12,0,0,0,0
서울특별시 서초구,서초구 반포본동 ,휘발유,584,0,0,0,0,0,279,0,4,0,301,0,0
서울특별시 서초구,서초구 반포본동 ,경유,441,2,6,12,12,0,113,27,112,0,137,6,14
서울특별시 서초구,서초구 반포본동 ,엘피지,63,0,0,0,0,0,21,0,1,0,41,0,0
서울특별시 서초구,서초구 반포본동 ,전기,60,0,6,0,0,0,14,0,31,0,9,0,0
서울특별시 서초구,서초구 반포본동 ,하이브리드,99,0,2,0,0,0,23,0,0,0,74,0,0
서울특별시 서초구,서초구 반포본동 ,기타연료,3,0,0,0,1,0,0,1,1,0,0,0,0
서울특별시 서초구,서초구 반포1동 ,휘발유,7232,0,3,0,0,0,7206,11,7,0,5,0,0
서울특별시 서초구,서초구 반포1동 ,경유,3296,0,0,0,0,5,2540,122,401,9,5,0,214
서울특별시 서초구,서초구 반포1동 ,엘피지,284,0,0,0,0,0,216,19,31,0,12,0,6
서울특별시 서초구,서초구 반포1동 ,전기,164,0,0,0,0,0,149,0,7,0,7,0,1
서울특별시 서초구,서초구 반포1동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 서초구,서초구 반포1동 ,하이브리드,754,0,0,0,0,0,754,0,0,0,0,0,0
서울특별시 서초구,서초구 반포1동 ,수소,7,0,0,0,0,0,7,0,0,0,0,0,0
서울특별시 서초구,서초구 반포1동 ,기타연료,22,0,0,0,0,8,0,4,10,0,0,0,0
서울특별시 서초구,서초구 반포2동 ,휘발유,3673,0,0,0,0,0,3646,3,1,0,23,0,0
서울특별시 서초구,서초구 반포2동 ,경유,1469,1,1,0,2,3,1281,46,85,0,5,28,17
서울특별시 서초구,서초구 반포2동 ,엘피지,88,0,0,0,0,0,63,4,3,0,18,0,0
서울특별시 서초구,서초구 반포2동 ,전기,149,0,0,0,0,0,79,0,20,0,48,0,2
서울특별시 서초구,서초구 반포2동 ,하이브리드,434,0,0,0,0,0,434,0,0,0,0,0,0
서울특별시 서초구,서초구 반포2동 ,수소,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 서초구,서초구 반포2동 ,기타연료,11,1,0,0,1,1,0,4,4,0,0,0,0
서울특별시 서초구,서초구 반포3동 ,휘발유,5089,0,0,0,0,0,5056,5,5,0,23,0,0
서울특별시 서초구,서초구 반포3동 ,경유,1944,0,0,0,0,7,1703,64,157,0,6,1,6
서울특별시 서초구,서초구 반포3동 ,엘피지,181,0,0,0,0,0,112,6,15,0,48,0,0
서울특별시 서초구,서초구 반포3동 ,전기,68,0,0,0,0,0,62,0,2,0,3,0,1
서울특별시 서초구,서초구 반포3동 ,하이브리드,537,0,0,0,0,0,536,0,0,0,1,0,0
서울특별시 서초구,서초구 반포3동 ,수소,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 서초구,서초구 반포3동 ,기타연료,7,0,0,0,0,0,0,2,5,0,0,0,0
서울특별시 서초구,서초구 반포4동 ,휘발유,4383,0,0,0,0,0,4371,3,9,0,0,0,0
서울특별시 서초구,서초구 반포4동 ,경유,1920,1,2,3,0,2,1588,82,203,3,0,0,36
서울특별시 서초구,서초구 반포4동 ,엘피지,189,0,0,0,0,0,142,17,15,0,11,0,4
서울특별시 서초구,서초구 반포4동 ,전기,78,0,1,0,0,0,64,0,0,0,12,0,1
서울특별시 서초구,서초구 반포4동 ,CNG,1,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시 서초구,서초구 반포4동 ,하이브리드,457,0,2,0,0,0,455,0,0,0,0,0,0
서울특별시 서초구,서초구 반포4동 ,수소,6,0,0,0,0,0,6,0,0,0,0,0,0
서울특별시 서초구,서초구 반포4동 ,기타연료,8,0,0,0,0,2,0,2,4,0,0,0,0
서울특별시 서초구,서초구 방배본동 ,휘발유,4597,0,0,0,0,0,4538,3,9,0,47,0,0
서울특별시 서초구,서초구 방배본동 ,경유,2487,0,0,0,0,6,1712,154,465,5,23,7,115
서울특별시 서초구,서초구 방배본동 ,엘피지,275,0,0,0,0,0,177,21,14,0,60,0,3
서울특별시 서초구,서초구 방배본동 ,전기,61,0,0,0,0,0,57,0,3,0,0,0,1
서울특별시 서초구,서초구 방배본동 ,CNG,28,0,0,0,0,0,1,0,0,0,0,27,0
서울특별시 서초구,서초구 방배본동 ,하이브리드,442,0,0,0,0,0,439,0,0,0,3,0,0
서울특별시 서초구,서초구 방배본동 ,수소,10,0,0,0,0,0,10,0,0,0,0,0,0
서울특별시 서초구,서초구 방배본동 ,기타연료,10,0,0,0,0,2,1,3,4,0,0,0,0
서울특별시 서초구,서초구 방배1동 ,휘발유,3923,0,1,0,0,1,3532,5,7,0,377,0,0
서울특별시 서초구,서초구 방배1동 ,경유,2297,0,0,0,0,5,1382,129,474,5,181,24,97
서울특별시 서초구,서초구 방배1동 ,엘피지,367,0,0,0,0,0,176,20,36,0,129,3,3
서울특별시 서초구,서초구 방배1동 ,전기,67,0,0,0,0,0,46,0,4,0,15,0,2
서울특별시 서초구,서초구 방배1동 ,CNG,166,0,0,0,0,0,0,0,0,0,0,166,0
서울특별시 서초구,서초구 방배1동 ,하이브리드,443,0,0,0,0,0,391,0,0,0,52,0,0
서울특별시 서초구,서초구 방배1동 ,수소,11,0,0,0,0,0,9,0,0,0,2,0,0
서울특별시 서초구,서초구 방배1동 ,기타연료,9,0,0,0,0,1,0,1,7,0,0,0,0
서울특별시 서초구,서초구 방배2동 ,휘발유,3334,0,0,0,0,0,3325,2,6,0,1,0,0
서울특별시 서초구,서초구 방배2동 ,경유,1855,0,0,0,0,1,1273,120,393,4,0,1,63
서울특별시 서초구,서초구 방배2동 ,엘피지,342,0,0,0,0,0,248,19,33,0,37,0,5
서울특별시 서초구,서초구 방배2동 ,전기,48,0,0,0,0,0,42,0,3,0,2,0,1
서울특별시 서초구,서초구 방배2동 ,CNG,77,0,0,0,0,0,3,0,0,0,0,74,0
서울특별시 서초구,서초구 방배2동 ,하이브리드,322,0,0,0,0,0,322,0,0,0,0,0,0
서울특별시 서초구,서초구 방배2동 ,수소,6,0,0,0,0,0,6,0,0,0,0,0,0
서울특별시 서초구,서초구 방배2동 ,기타연료,8,0,0,0,0,1,0,2,5,0,0,0,0
서울특별시 서초구,서초구 방배3동 ,휘발유,4346,0,2,0,0,0,4337,2,3,0,2,0,0
서울특별시 서초구,서초구 방배3동 ,경유,1901,0,0,3,0,6,1531,79,257,3,1,8,13
서울특별시 서초구,서초구 방배3동 ,엘피지,196,0,0,0,0,0,150,8,21,0,14,0,3
서울특별시 서초구,서초구 방배3동 ,전기,43,0,0,0,0,0,41,0,0,0,0,0,2
서울특별시 서초구,서초구 방배3동 ,CNG,6,0,0,0,0,0,1,0,0,0,0,5,0
서울특별시 서초구,서초구 방배3동 ,하이브리드,522,0,0,0,0,0,522,0,0,0,0,0,0
서울특별시 서초구,서초구 방배3동 ,수소,6,0,0,0,0,0,6,0,0,0,0,0,0
서울특별시 서초구,서초구 방배3동 ,기타연료,4,0,0,0,0,0,0,2,2,0,0,0,0
서울특별시 서초구,서초구 방배4동 ,휘발유,4746,0,0,0,0,0,4705,2,10,0,29,0,0
서울특별시 서초구,서초구 방배4동 ,경유,2423,0,0,0,1,4,1774,116,369,3,14,2,140
서울특별시 서초구,서초구 방배4동 ,엘피지,314,0,0,0,0,0,217,26,43,0,25,0,3
서울특별시 서초구,서초구 방배4동 ,전기,72,0,0,0,0,0,60,0,2,0,8,0,2
서울특별시 서초구,서초구 방배4동 ,CNG,2,0,0,0,0,0,1,0,0,0,0,0,1
서울특별시 서초구,서초구 방배4동 ,하이브리드,501,0,1,0,0,0,473,0,0,0,27,0,0
서울특별시 서초구,서초구 방배4동 ,수소,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 서초구,서초구 방배4동 ,기타연료,21,0,0,0,0,5,0,2,14,0,0,0,0
서울특별시 서초구,서초구 양재1동 ,휘발유,10487,0,0,0,0,1,10387,6,17,0,75,0,1
서울특별시 서초구,서초구 양재1동 ,경유,6837,0,1,5,12,19,4116,355,1527,28,13,5,756
서울특별시 서초구,서초구 양재1동 ,엘피지,1114,0,0,1,8,0,711,59,98,0,193,0,44
서울특별시 서초구,서초구 양재1동 ,전기,990,0,1,0,0,0,904,1,18,0,9,0,57
서울특별시 서초구,서초구 양재1동 ,CNG,46,0,0,0,0,0,2,0,0,0,0,44,0
서울특별시 서초구,서초구 양재1동 ,하이브리드,1290,0,2,0,0,0,1278,0,0,0,10,0,0
서울특별시 서초구,서초구 양재1동 ,수소,106,0,0,0,0,0,106,0,0,0,0,0,0
서울특별시 서초구,서초구 양재1동 ,기타연료,53,0,0,0,0,6,1,11,22,0,0,0,13
서울특별시 서초구,서초구 양재2동 ,휘발유,5919,0,7,0,0,0,5686,16,32,0,168,10,0
서울특별시 서초구,서초구 양재2동 ,경유,5227,0,1,0,13,27,2362,297,1399,33,133,18,944
서울특별시 서초구,서초구 양재2동 ,엘피지,734,0,0,0,11,0,366,57,115,0,167,1,17
서울특별시 서초구,서초구 양재2동 ,전기,225,0,0,0,0,0,206,0,10,0,4,0,5
서울특별시 서초구,서초구 양재2동 ,CNG,6,0,0,0,0,0,3,0,3,0,0,0,0
서울특별시 서초구,서초구 양재2동 ,하이브리드,801,0,0,0,0,0,772,0,0,0,29,0,0
서울특별시 서초구,서초구 양재2동 ,수소,14,0,0,0,0,0,14,0,0,0,0,0,0
서울특별시 서초구,서초구 양재2동 ,기타연료,56,0,0,0,0,1,1,4,49,0,0,0,1
서울특별시 서초구,서초구 내곡동 ,휘발유,3904,0,2,0,0,0,3578,1,6,0,312,5,0
서울특별시 서초구,서초구 내곡동 ,경유,2728,0,2,9,5,6,1580,134,581,14,194,52,151
서울특별시 서초구,서초구 내곡동 ,엘피지,852,0,0,1,0,0,274,22,31,0,515,2,7
서울특별시 서초구,서초구 내곡동 ,전기,154,0,0,0,0,0,76,0,4,0,47,20,7
서울특별시 서초구,서초구 내곡동 ,CNG,123,0,0,0,0,0,3,0,0,0,0,120,0
서울특별시 서초구,서초구 내곡동 ,하이브리드,451,0,1,0,0,0,422,0,0,0,28,0,0
서울특별시 서초구,서초구 내곡동 ,수소,20,0,0,0,0,0,15,0,0,0,5,0,0
서울특별시 서초구,서초구 내곡동 ,기타연료,,0,0,0,0,1,0,10,9,0,0,0,0
서울특별시 서초구,서초구 기타2,경유,1,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시 서초구,서초구 기타3,휘발유,30,0,0,0,0,0,29,0,1,0,0,0,0
서울특별시 서초구,서초구 기타3,경유,17,0,0,0,0,0,1,4,12,0,0,0,0
서울특별시 서초구,서초구 기타1,엘피지,1,0,0,0,0,0,0,1,0,0,0,0,0
서울특별시 강남구,강남구 기타2,엘피지,1,0,0,0,0,0,0,1,0,0,0,0,0
서울특별시 강남구,강남구 기타,휘발유,8,0,0,0,0,0,8,0,0,0,0,0,0
서울특별시 강남구,강남구 기타,경유,4,0,0,0,0,0,3,0,1,0,0,0,0
서울특별시 강남구,강남구 기타,휘발유,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 강남구,강남구 기타,경유,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강남구,강남구 기타,엘피지,,0,0,0,0,0,0,1,0,0,0,0,0
서울특별시 강남구,강남구 기타,휘발유,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 강남구,강남구 기타,경유,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강남구,강남구 기타,휘발유,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 강남구,강남구 기타,경유,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 강남구,강남구 기타,휘발유,,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 강남구,강남구 기타,경유,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강남구,강남구 기타,휘발유,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 강남구,강남구 기타,경유,4,0,0,0,0,0,3,1,0,0,0,0,0
서울특별시 강남구,강남구 기타,휘발유,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강남구,강남구 기타,경유,3,0,0,0,0,0,1,0,2,0,0,0,0
서울특별시 강남구,강남구 신사동 ,휘발유,4604,0,0,0,0,0,4393,8,14,0,189,0,0
서울특별시 강남구,강남구 신사동 ,경유,2415,0,0,0,0,5,1652,159,486,1,100,5,7
서울특별시 강남구,강남구 신사동 ,엘피지,184,0,1,0,0,0,86,23,30,0,40,0,4
서울특별시 강남구,강남구 신사동 ,전기,65,0,0,0,0,0,59,2,1,0,1,0,2
서울특별시 강남구,강남구 신사동 ,하이브리드,457,0,0,0,0,0,435,0,0,0,22,0,0
서울특별시 강남구,강남구 신사동 ,수소,5,0,0,0,0,0,5,0,0,0,0,0,0
서울특별시 강남구,강남구 신사동 ,기타연료,18,0,0,0,0,1,1,6,10,0,0,0,0
서울특별시 강남구,강남구 논현동 ,휘발유,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강남구,강남구 논현1동 ,휘발유,5897,1,4,0,0,0,5464,5,19,0,404,0,0
서울특별시 강남구,강남구 논현1동 ,경유,3523,0,2,4,1,5,2305,229,874,1,55,1,46
서울특별시 강남구,강남구 논현1동 ,엘피지,396,0,0,0,0,0,234,66,38,0,56,0,2
서울특별시 강남구,강남구 논현1동 ,전기,82,0,0,0,0,0,70,0,2,0,9,0,1
서울특별시 강남구,강남구 논현1동 ,CNG,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 강남구,강남구 논현1동 ,하이브리드,452,0,7,0,0,0,438,0,0,0,7,0,0
서울특별시 강남구,강남구 논현1동 ,수소,9,0,0,0,0,0,9,0,0,0,0,0,0
서울특별시 강남구,강남구 논현1동 ,기타연료,26,0,0,0,0,7,0,7,12,0,0,0,0
서울특별시 강남구,강남구 논현2동 ,휘발유,5729,0,2,0,0,2,5624,11,22,0,68,0,0
서울특별시 강남구,강남구 논현2동 ,경유,3517,0,4,0,0,13,2387,215,792,5,20,3,78
서울특별시 강남구,강남구 논현2동 ,엘피지,357,0,0,0,0,0,219,50,44,0,40,0,4
서울특별시 강남구,강남구 논현2동 ,전기,111,0,0,0,0,0,83,0,16,0,6,0,6
서울특별시 강남구,강남구 논현2동 ,CNG,3,0,0,0,0,0,0,0,3,0,0,0,0
서울특별시 강남구,강남구 논현2동 ,하이브리드,450,0,4,0,0,0,439,0,0,0,7,0,0
서울특별시 강남구,강남구 논현2동 ,수소,7,0,0,0,0,0,7,0,0,0,0,0,0
서울특별시 강남구,강남구 논현2동 ,기타연료,22,0,0,0,0,3,2,2,11,0,0,0,4
서울특별시 강남구,강남구 압구정동 ,휘발유,7625,0,1,0,0,0,6474,3,11,0,1136,0,0
서울특별시 강남구,강남구 압구정동 ,경유,3415,0,1,0,0,1,2222,127,290,0,742,0,32
서울특별시 강남구,강남구 압구정동 ,엘피지,278,0,0,0,0,0,104,19,18,0,136,0,1
서울특별시 강남구,강남구 압구정동 ,전기,122,0,0,0,0,0,80,1,2,0,38,0,1
서울특별시 강남구,강남구 압구정동 ,하이브리드,797,0,0,0,0,0,621,0,0,0,176,0,0
서울특별시 강남구,강남구 압구정동 ,수소,5,0,0,0,0,0,5,0,0,0,0,0,0
서울특별시 강남구,강남구 압구정동 ,기타연료,16,0,0,0,0,0,0,2,14,0,0,0,0
서울특별시 강남구,강남구 청담동 ,휘발유,7032,0,0,0,0,0,6995,7,29,0,1,0,0
서울특별시 강남구,강남구 청담동 ,경유,3702,0,0,0,1,14,2788,163,721,1,0,0,14
서울특별시 강남구,강남구 청담동 ,엘피지,247,0,0,0,0,0,174,27,38,0,6,0,2
서울특별시 강남구,강남구 청담동 ,전기,167,0,0,0,0,0,162,0,2,0,0,0,3
서울특별시 강남구,강남구 청담동 ,CNG,6,0,0,0,0,0,0,0,6,0,0,0,0
서울특별시 강남구,강남구 청담동 ,하이브리드,683,0,0,0,0,0,683,0,0,0,0,0,0
서울특별시 강남구,강남구 청담동 ,수소,6,0,0,0,0,0,6,0,0,0,0,0,0
서울특별시 강남구,강남구 청담동 ,기타연료,30,0,0,0,0,4,2,8,16,0,0,0,0
서울특별시 강남구,강남구 삼성1동 ,휘발유,4730,0,6,0,0,0,4526,4,16,0,178,0,0
서울특별시 강남구,강남구 삼성1동 ,경유,2711,9,9,24,48,42,1623,170,506,34,103,54,89
서울특별시 강남구,강남구 삼성1동 ,엘피지,333,0,1,0,0,0,122,26,50,0,131,1,2
서울특별시 강남구,강남구 삼성1동 ,전기,142,0,43,0,7,0,73,0,12,0,3,2,2
서울특별시 강남구,강남구 삼성1동 ,CNG,18,0,0,3,10,0,1,0,0,0,0,4,0
서울특별시 강남구,강남구 삼성1동 ,하이브리드,416,0,3,0,0,0,402,0,0,0,11,0,0
서울특별시 강남구,강남구 삼성1동 ,수소,13,0,1,0,0,0,12,0,0,0,0,0,0
서울특별시 강남구,강남구 삼성1동 ,기타연료,69,0,0,0,2,3,0,2,7,0,0,0,55
서울특별시 강남구,강남구 삼성2동 ,휘발유,7544,0,10,0,0,0,7486,7,8,0,33,0,0
서울특별시 강남구,강남구 삼성2동 ,경유,3605,0,3,10,26,7,2772,179,551,5,7,25,20
서울특별시 강남구,강남구 삼성2동 ,엘피지,309,0,0,0,0,0,219,27,34,0,27,0,2
서울특별시 강남구,강남구 삼성2동 ,전기,141,0,7,0,1,0,126,0,4,0,3,0,0
서울특별시 강남구,강남구 삼성2동 ,CNG,13,0,0,0,0,0,1,0,0,0,0,12,0
서울특별시 강남구,강남구 삼성2동 ,하이브리드,758,0,6,0,0,0,752,0,0,0,0,0,0
서울특별시 강남구,강남구 삼성2동 ,수소,4,0,0,0,0,0,4,0,0,0,0,0,0
서울특별시 강남구,강남구 삼성2동 ,기타연료,28,0,0,0,0,4,0,7,11,0,0,0,6
서울특별시 강남구,강남구 대치1동 ,휘발유,7721,0,1,0,0,0,6950,4,13,0,753,0,0
서울특별시 강남구,강남구 대치1동 ,경유,3228,3,1,0,12,10,2461,183,366,4,143,24,21
서울특별시 강남구,강남구 대치1동 ,엘피지,331,0,0,0,2,1,109,10,20,0,189,0,0
서울특별시 강남구,강남구 대치1동 ,전기,5339,0,2,0,0,0,124,0,5,0,5208,0,0
서울특별시 강남구,강남구 대치1동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강남구,강남구 대치1동 ,하이브리드,1161,0,0,0,0,0,849,0,0,0,312,0,0
서울특별시 강남구,강남구 대치1동 ,수소,20,0,0,0,0,0,16,0,0,0,4,0,0
서울특별시 강남구,강남구 대치1동 ,기타연료,26,0,0,0,0,3,0,5,14,0,0,0,4
서울특별시 강남구,강남구 대치2동 ,휘발유,8629,0,1,0,0,0,8596,2,14,0,16,0,0
서울특별시 강남구,강남구 대치2동 ,경유,3446,0,0,2,0,4,2916,144,357,2,5,3,13
서울특별시 강남구,강남구 대치2동 ,엘피지,426,0,0,0,0,1,312,20,43,0,47,0,3
서울특별시 강남구,강남구 대치2동 ,전기,1579,0,0,0,0,0,81,0,3,0,1495,0,0
서울특별시 강남구,강남구 대치2동 ,CNG,5,0,0,0,0,0,3,0,2,0,0,0,0
서울특별시 강남구,강남구 대치2동 ,하이브리드,932,0,0,0,0,0,931,0,0,0,1,0,0
서울특별시 강남구,강남구 대치2동 ,수소,9,0,0,0,0,0,8,0,0,0,1,0,0
서울특별시 강남구,강남구 대치2동 ,기타연료,15,0,0,0,0,0,0,7,8,0,0,0,0
서울특별시 강남구,강남구 대치4동 ,휘발유,7341,0,1,0,0,1,7300,6,5,0,28,0,0
서울특별시 강남구,강남구 대치4동 ,경유,2267,0,0,0,0,6,1770,101,297,3,6,8,76
서울특별시 강남구,강남구 대치4동 ,엘피지,260,0,0,0,0,0,177,15,33,0,34,0,1
서울특별시 강남구,강남구 대치4동 ,전기,3216,0,0,0,0,0,301,0,13,0,2901,0,1
서울특별시 강남구,강남구 대치4동 ,CNG,3,0,0,0,0,0,1,0,2,0,0,0,0
서울특별시 강남구,강남구 대치4동 ,하이브리드,651,0,0,0,0,0,646,0,0,0,5,0,0
서울특별시 강남구,강남구 대치4동 ,수소,7,0,0,0,0,0,6,0,0,0,1,0,0
서울특별시 강남구,강남구 대치4동 ,기타연료,4,0,0,0,0,0,0,0,2,0,0,0,2
서울특별시 강남구,강남구 역삼1동 ,휘발유,10093,0,2,0,0,1,10023,5,60,0,2,0,0
서울특별시 강남구,강남구 역삼1동 ,경유,6170,0,0,3,1,19,3696,384,1908,20,0,1,138
서울특별시 강남구,강남구 역삼1동 ,엘피지,720,0,1,0,0,0,467,102,127,0,20,1,2
서울특별시 강남구,강남구 역삼1동 ,전기,677,0,0,0,0,0,612,0,35,0,6,0,24
서울특별시 강남구,강남구 역삼1동 ,CNG,7,0,0,0,0,0,7,0,0,0,0,0,0
서울특별시 강남구,강남구 역삼1동 ,하이브리드,3308,0,3,0,0,0,2933,0,0,0,372,0,0
서울특별시 강남구,강남구 역삼1동 ,수소,5,0,0,0,0,0,5,0,0,0,0,0,0
서울특별시 강남구,강남구 역삼1동 ,기타연료,52,0,0,0,0,3,4,11,20,0,0,0,14
서울특별시 강남구,강남구 역삼2동 ,휘발유,8947,0,0,0,0,0,8893,9,15,0,30,0,0
서울특별시 강남구,강남구 역삼2동 ,경유,4612,0,3,0,0,14,3473,232,830,4,3,2,51
서울특별시 강남구,강남구 역삼2동 ,엘피지,515,0,0,0,0,0,264,37,70,0,142,0,2
서울특별시 강남구,강남구 역삼2동 ,전기,210,0,0,0,0,0,157,0,17,0,35,0,1
서울특별시 강남구,강남구 역삼2동 ,CNG,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 강남구,강남구 역삼2동 ,하이브리드,937,0,1,0,0,0,919,0,1,0,16,0,0
서울특별시 강남구,강남구 역삼2동 ,수소,9,0,0,0,0,0,9,0,0,0,0,0,0
서울특별시 강남구,강남구 역삼2동 ,기타연료,33,0,0,0,0,5,0,3,16,0,0,0,9
서울특별시 강남구,강남구 도곡1동 ,휘발유,5376,0,1,0,0,0,5359,2,4,0,10,0,0
서울특별시 강남구,강남구 도곡1동 ,경유,2550,0,0,0,2,8,1836,106,477,30,20,6,65
서울특별시 강남구,강남구 도곡1동 ,엘피지,272,0,0,0,5,0,167,14,14,0,69,0,3
서울특별시 강남구,강남구 도곡1동 ,전기,124,0,6,0,0,0,102,7,3,0,2,0,4
서울특별시 강남구,강남구 도곡1동 ,하이브리드,552,0,0,0,0,0,551,0,0,0,1,0,0
서울특별시 강남구,강남구 도곡1동 ,수소,13,0,0,0,0,0,13,0,0,0,0,0,0
서울특별시 강남구,강남구 도곡1동 ,기타연료,74,0,0,0,0,2,0,0,5,0,0,0,67
서울특별시 강남구,강남구 도곡2동 ,휘발유,8631,0,3,0,0,0,8602,5,8,0,13,0,0
서울특별시 강남구,강남구 도곡2동 ,경유,3495,0,1,1,1,10,2940,125,397,3,13,0,4
서울특별시 강남구,강남구 도곡2동 ,엘피지,227,0,0,0,1,0,126,14,12,0,74,0,0
서울특별시 강남구,강남구 도곡2동 ,전기,151,0,2,0,0,0,143,3,3,0,0,0,0
서울특별시 강남구,강남구 도곡2동 ,CNG,5,0,0,0,0,0,2,1,2,0,0,0,0
서울특별시 강남구,강남구 도곡2동 ,하이브리드,933,0,0,0,0,0,933,0,0,0,0,0,0
서울특별시 강남구,강남구 도곡2동 ,수소,10,0,0,0,0,0,10,0,0,0,0,0,0
서울특별시 강남구,강남구 도곡2동 ,기타연료,71,0,0,0,0,2,1,4,64,0,0,0,0
서울특별시 강남구,강남구 개포1동 ,휘발유,2112,0,1,0,0,0,2087,0,3,0,21,0,0
서울특별시 강남구,강남구 개포1동 ,경유,1240,0,0,0,0,6,761,93,353,3,6,0,18
서울특별시 강남구,강남구 개포1동 ,엘피지,127,0,0,0,1,0,72,8,18,0,27,0,1
서울특별시 강남구,강남구 개포1동 ,전기,31,0,0,0,0,0,23,0,2,0,0,0,6
서울특별시 강남구,강남구 개포1동 ,CNG,114,0,0,0,0,0,3,0,4,0,0,107,0
서울특별시 강남구,강남구 개포1동 ,하이브리드,238,0,0,0,0,0,237,0,0,0,1,0,0
서울특별시 강남구,강남구 개포1동 ,수소,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강남구,강남구 개포1동 ,기타연료,12,0,0,0,0,5,0,2,5,0,0,0,0
서울특별시 강남구,강남구 개포2동 ,휘발유,6128,0,0,0,0,0,6123,1,4,0,0,0,0
서울특별시 강남구,강남구 개포2동 ,경유,2750,0,0,0,3,2,2146,88,241,3,1,0,266
서울특별시 강남구,강남구 개포2동 ,엘피지,455,0,0,0,0,0,266,10,19,0,157,0,3
서울특별시 강남구,강남구 개포2동 ,전기,139,0,0,0,0,0,126,0,1,0,9,0,3
서울특별시 강남구,강남구 개포2동 ,CNG,52,0,0,0,0,0,0,0,0,0,0,52,0
서울특별시 강남구,강남구 개포2동 ,하이브리드,719,0,0,0,0,0,719,0,0,0,0,0,0
서울특별시 강남구,강남구 개포2동 ,수소,9,0,0,0,0,0,9,0,0,0,0,0,0
서울특별시 강남구,강남구 개포2동 ,기타연료,14,0,0,0,0,3,1,4,6,0,0,0,0
서울특별시 강남구,강남구 개포4동 ,휘발유,4819,0,0,0,0,0,4805,4,10,0,0,0,0
서울특별시 강남구,강남구 개포4동 ,경유,2693,0,0,2,0,5,1890,139,606,3,0,0,48
서울특별시 강남구,강남구 개포4동 ,엘피지,401,0,0,0,0,0,279,52,35,0,32,0,3
서울특별시 강남구,강남구 개포4동 ,전기,79,0,0,0,0,0,69,1,5,0,3,0,1
서울특별시 강남구,강남구 개포4동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강남구,강남구 개포4동 ,하이브리드,530,0,1,0,0,0,529,0,0,0,0,0,0
서울특별시 강남구,강남구 개포4동 ,수소,10,0,0,0,0,0,10,0,0,0,0,0,0
서울특별시 강남구,강남구 개포4동 ,기타연료,19,0,0,0,0,1,0,5,13,0,0,0,0
서울특별시 강남구,강남구 세곡동 ,휘발유,9903,0,0,0,0,0,9621,4,12,3,263,0,0
서울특별시 강남구,강남구 세곡동 ,경유,6076,0,1,0,0,37,4267,261,1066,18,116,172,138
서울특별시 강남구,강남구 세곡동 ,엘피지,1957,0,0,0,0,1,1023,46,86,0,760,32,9
서울특별시 강남구,강남구 세곡동 ,전기,231,0,0,0,0,0,196,0,11,0,16,0,8
서울특별시 강남구,강남구 세곡동 ,CNG,20,0,0,0,0,0,3,0,0,0,0,17,0
서울특별시 강남구,강남구 세곡동 ,하이브리드,993,0,0,0,0,0,974,0,0,0,19,0,0
서울특별시 강남구,강남구 세곡동 ,수소,16,0,0,0,0,0,16,0,0,0,0,0,0
서울특별시 강남구,강남구 세곡동 ,기타연료,48,0,0,0,0,3,0,8,30,0,0,0,7
서울특별시 강남구,강남구 일원본동 ,휘발유,4956,0,0,0,0,0,4930,2,3,0,21,0,0
